Order_ID,Order_Date,Customer_ID,Region,City,Product,Category,Quantity,Unit_Price,Discount,Gross_Sales,Discount_Amount,Net_Sales,Month,Month_Number
ORD0428,2025-07-29,CUST042,East,Patna,Laptop,Electronics,8.0,650,0.1,5200.0,520.0,4680.0,Jul,7
ORD0429,2025-12-02,CUST131,West,Pune,Mouse,Accessories,4.0,25,0.0,100.0,0.0,100.0,Dec,12
ORD0430,2025-08-08,CUST129,East,Patna,Headphones,Accessories,2.0,80,0.0,160.0,0.0,160.0,Aug,8
ORD0431,2025-09-03,CUST019,West,Ahmedabad,Headphones,Accessories,5.0,80,0.05,400.0,20.0,380.0,Sep,9
ORD0432,2025-05-09,CUST063,West,Ahmedabad,Laptop,Electronics,6.0,650,0.0,3900.0,0.0,3900.0,May,5
ORD0433,2025-06-11,CUST004,East,Kolkata,Headphones,Accessories,5.0,80,0.1,400.0,40.0,360.0,Jun,6
ORD0434,2025-05-08,CUST027,South,Chennai,Mouse,Accessories,7.0,25,0.1,175.0,17.5,157.5,May,5
ORD0435,2025-06-03,CUST126,North,Jaipur,Headphones,Accessories,1.0,80,0.0,80.0,0.0,80.0,Jun,6
ORD0436,2025-09-22,CUST116,North,Jaipur,Printer,Office Equipment,5.0,180,0.0,900.0,0.0,900.0,Sep,9
ORD0437,2025-12-30,CUST108,South,Chennai,Printer,Office Equipment,3.0,180,0.1,540.0,54.0,486.0,Dec,12
ORD0438,2025-10-13,CUST021,North,Chandigarh,Laptop,Electronics,6.0,650,0.1,3900.0,390.0,3510.0,Oct,10
ORD0439,2025-06-12,CUST034,West,Pune,Mouse,Accessories,6.0,25,0.1,150.0,15.0,135.0,Jun,6
ORD0440,2025-10-06,CUST128,East,Patna,Laptop,Electronics,2.0,650,0.1,1300.0,130.0,1170.0,Oct,10
ORD0441,2025-09-28,CUST091,North,Delhi,Printer,Office Equipment,4.0,180,0.05,720.0,36.0,684.0,Sep,9
ORD0442,2025-09-05,CUST047,North,Delhi,Keyboard,Accessories,8.0,45,0.0,360.0,0.0,360.0,Sep,9
ORD0443,2025-05-08,CUST067,North,Delhi,Printer,Office Equipment,8.0,180,0.0,1440.0,0.0,1440.0,May,5
ORD0444,2025-07-10,CUST021,South,Bengaluru,Mouse,Accessories,7.0,25,0.0,175.0,0.0,175.0,Jul,7
ORD0445,2025-05-22,CUST145,North,Delhi,Keyboard,Accessories,5.0,45,0.1,225.0,22.5,202.5,May,5
ORD0446,2025-08-13,CUST134,East,Kolkata,Laptop,Electronics,7.0,650,0.0,4550.0,0.0,4550.0,Aug,8
ORD0447,2025-02-15,CUST038,East,Patna,Keyboard,Accessories,3.0,45,0.0,135.0,0.0,135.0,Feb,2
ORD0448,2025-05-27,CUST030,West,Mumbai,Printer,Office Equipment,8.0,180,0.0,1440.0,0.0,1440.0,May,5
ORD0449,2025-09-27,CUST102,East,Kolkata,Printer,Office Equipment,1.0,180,0.05,180.0,9.0,171.0,Sep,9
ORD0450,2025-10-02,CUST028,West,Mumbai,Printer,Office Equipment,3.0,180,0.15,540.0,81.0,459.0,Oct,10
ORD0451,2025-09-08,CUST124,North,Jaipur,Mouse,Accessories,6.0,25,0.1,150.0,15.0,135.0,Sep,9
ORD0452,2025-04-30,CUST061,West,Pune,Laptop,Electronics,7.0,650,0.05,4550.0,227.5,4322.5,Apr,4
ORD0453,2025-06-10,CUST120,West,Mumbai,Mouse,Accessories,6.0,25,0.0,150.0,0.0,150.0,Jun,6
ORD0454,2025-11-30,CUST041,North,Chandigarh,Mouse,Accessories,3.0,25,0.0,75.0,0.0,75.0,Nov,11
ORD0455,2025-03-27,CUST120,East,Bhubaneswar,Mouse,Accessories,1.0,25,0.0,25.0,0.0,25.0,Mar,3
ORD0456,2025-02-04,CUST011,South,Bengaluru,Headphones,Accessories,8.0,80,0.0,640.0,0.0,640.0,Feb,2
ORD0457,2025-10-31,CUST020,South,Bengaluru,Printer,Office Equipment,7.0,180,0.1,1260.0,126.0,1134.0,Oct,10
ORD0458,2025-11-20,CUST035,East,Kolkata,Headphones,Accessories,5.0,80,0.0,400.0,0.0,400.0,Nov,11
ORD0459,2025-11-28,CUST076,South,Bengaluru,Laptop,Electronics,8.0,650,0.05,5200.0,260.0,4940.0,Nov,11
ORD0460,2025-11-04,CUST093,East,Patna,Printer,Office Equipment,1.0,180,0.0,180.0,0.0,180.0,Nov,11
ORD0461,2025-06-06,CUST132,West,Mumbai,Printer,Office Equipment,3.0,180,0.05,540.0,27.0,513.0,Jun,6
ORD0462,2025-12-08,CUST091,West,Pune,Mouse,Accessories,4.0,25,0.05,100.0,5.0,95.0,Dec,12
ORD0463,2025-06-02,CUST145,North,Jaipur,Laptop,Electronics,6.0,650,0.0,3900.0,0.0,3900.0,Jun,6
ORD0464,2025-12-28,CUST093,West,Pune,Headphones,Accessories,2.0,80,0.15,160.0,24.0,136.0,Dec,12
ORD0465,2025-08-25,CUST084,North,Jaipur,Headphones,Accessories,8.0,80,0.05,640.0,32.0,608.0,Aug,8
ORD0466,2025-07-09,CUST136,North,Delhi,Laptop,Electronics,6.0,650,0.1,3900.0,390.0,3510.0,Jul,7
ORD0467,2025-09-02,CUST062,West,Mumbai,Keyboard,Accessories,2.0,45,0.05,90.0,4.5,85.5,Sep,9
ORD0468,2025-12-10,CUST037,East,Bhubaneswar,Monitor,Electronics,6.0,220,0.0,1320.0,0.0,1320.0,Dec,12
ORD0469,2025-02-28,CUST041,North,Delhi,Laptop,Electronics,8.0,650,0.05,5200.0,260.0,4940.0,Feb,2
ORD0470,2025-11-29,CUST127,West,Ahmedabad,Headphones,Accessories,6.0,80,0.15,480.0,72.0,408.0,Nov,11
ORD0471,2025-11-28,CUST072,North,Delhi,Printer,Office Equipment,8.0,180,0.05,1440.0,72.0,1368.0,Nov,11
ORD0472,2025-10-28,CUST090,North,Delhi,Headphones,Accessories,4.0,80,0.1,320.0,32.0,288.0,Oct,10
ORD0473,2025-06-23,CUST087,South,Bengaluru,Mouse,Accessories,8.0,25,0.1,200.0,20.0,180.0,Jun,6
ORD0474,2025-12-06,CUST082,North,Jaipur,Printer,Office Equipment,7.0,180,0.0,1260.0,0.0,1260.0,Dec,12
ORD0475,2025-03-23,CUST147,South,Chennai,Monitor,Electronics,1.0,220,0.05,220.0,11.0,209.0,Mar,3
ORD0476,2025-08-31,CUST143,West,Mumbai,Mouse,Accessories,1.0,25,0.05,25.0,1.25,23.75,Aug,8
ORD0477,2025-07-21,CUST051,East,Bhubaneswar,Laptop,Electronics,7.0,650,0.05,4550.0,227.5,4322.5,Jul,7
ORD0478,2025-04-28,CUST121,North,Chandigarh,Keyboard,Accessories,6.0,45,0.05,270.0,13.5,256.5,Apr,4
ORD0479,2025-04-03,CUST131,East,Bhubaneswar,Mouse,Accessories,3.0,25,0.1,75.0,7.5,67.5,Apr,4
ORD0480,2025-09-25,CUST065,West,Pune,Printer,Office Equipment,1.0,180,0.1,180.0,18.0,162.0,Sep,9
ORD0481,2025-02-18,CUST127,East,Bhubaneswar,Headphones,Accessories,5.0,80,0.0,400.0,0.0,400.0,Feb,2
ORD0482,2025-04-17,CUST146,East,Kolkata,Laptop,Electronics,6.0,650,0.1,3900.0,390.0,3510.0,Apr,4
ORD0483,2025-05-02,CUST030,East,Kolkata,Mouse,Accessories,7.0,25,0.05,175.0,8.75,166.25,May,5
ORD0484,2025-06-05,CUST079,West,Pune,Mouse,Accessories,8.0,25,0.1,200.0,20.0,180.0,Jun,6
ORD0485,2025-06-09,CUST057,East,Patna,Laptop,Electronics,8.0,650,0.1,5200.0,520.0,4680.0,Jun,6
ORD0486,2025-06-05,CUST007,West,Mumbai,Printer,Office Equipment,8.0,180,0.05,1440.0,72.0,1368.0,Jun,6
ORD0487,2025-10-02,CUST146,North,Delhi,Mouse,Accessories,1.0,25,0.15,25.0,3.75,21.25,Oct,10
ORD0488,2025-05-06,CUST139,East,Patna,Mouse,Accessories,7.0,25,0.0,175.0,0.0,175.0,May,5
ORD0489,2025-06-25,CUST116,North,Chandigarh,Laptop,Electronics,8.0,650,0.05,5200.0,260.0,4940.0,Jun,6
ORD0490,2025-12-31,CUST069,South,Bengaluru,Mouse,Accessories,7.0,25,0.1,175.0,17.5,157.5,Dec,12
ORD0491,2025-09-17,CUST107,West,Ahmedabad,Printer,Office Equipment,3.0,180,0.15,540.0,81.0,459.0,Sep,9
ORD0492,2025-05-05,CUST143,South,Hyderabad,Keyboard,Accessories,2.0,45,0.0,90.0,0.0,90.0,May,5
ORD0493,2025-02-06,CUST124,South,Chennai,Headphones,Accessories,5.0,80,0.1,400.0,40.0,360.0,Feb,2
ORD0494,2025-07-20,CUST113,East,Patna,Headphones,Accessories,6.0,80,0.05,480.0,24.0,456.0,Jul,7
ORD0495,2025-04-19,CUST022,North,Jaipur,Headphones,Accessories,7.0,80,0.0,560.0,0.0,560.0,Apr,4
ORD0496,2025-06-11,CUST109,North,Delhi,Mouse,Accessories,1.0,25,0.05,25.0,1.25,23.75,Jun,6
ORD0497,2025-02-11,CUST098,North,Jaipur,Printer,Office Equipment,7.0,180,0.05,1260.0,63.0,1197.0,Feb,2
ORD0498,2025-01-21,CUST044,East,Bhubaneswar,Headphones,Accessories,1.0,80,0.05,80.0,4.0,76.0,Jan,1
ORD0499,2025-10-07,CUST125,East,Patna,Keyboard,Accessories,1.0,45,0.05,45.0,2.25,42.75,Oct,10
ORD0500,2025-09-30,CUST099,North,Jaipur,Keyboard,Accessories,2.0,45,0.05,90.0,4.5,85.5,Sep,9
ORD0501,2025-10-02,CUST085,South,Chennai,Mouse,Accessories,1.0,25,0.1,25.0,2.5,22.5,Oct,10
ORD0502,2025-05-27,CUST064,North,Delhi,Mouse,Accessories,5.0,25,0.05,125.0,6.25,118.75,May,5
ORD0503,2025-02-16,CUST140,North,Chandigarh,Keyboard,Accessories,3.0,45,0.05,135.0,6.75,128.25,Feb,2
ORD0504,2025-01-05,CUST020,North,Chandigarh,Printer,Office Equipment,3.0,180,0.05,540.0,27.0,513.0,Jan,1
ORD0505,2025-05-27,CUST048,South,Chennai,Laptop,Electronics,4.0,650,0.15,2600.0,390.0,2210.0,May,5
ORD0506,2025-08-16,CUST102,West,Pune,Mouse,Accessories,7.0,25,0.0,175.0,0.0,175.0,Aug,8
ORD0507,2025-07-22,CUST082,North,Chandigarh,Keyboard,Accessories,8.0,45,0.05,360.0,18.0,342.0,Jul,7
ORD0508,2025-12-31,CUST048,East,Patna,Mouse,Accessories,7.0,25,0.05,175.0,8.75,166.25,Dec,12
ORD0509,2025-08-13,CUST096,West,Mumbai,Laptop,Electronics,1.0,650,0.05,650.0,32.5,617.5,Aug,8
ORD0510,2025-01-13,CUST031,East,Bhubaneswar,Keyboard,Accessories,3.0,45,0.05,135.0,6.75,128.25,Jan,1
ORD0511,2025-11-19,CUST054,West,Pune,Monitor,Electronics,5.0,220,0.0,1100.0,0.0,1100.0,Nov,11
ORD0512,2025-07-13,CUST035,South,Chennai,Monitor,Electronics,5.0,220,0.05,1100.0,55.0,1045.0,Jul,7
ORD0513,2025-09-21,CUST026,North,Chandigarh,Printer,Office Equipment,7.0,180,0.15,1260.0,189.0,1071.0,Sep,9
ORD0514,2025-03-06,CUST036,West,Ahmedabad,Laptop,Electronics,6.0,650,0.0,3900.0,0.0,3900.0,Mar,3
ORD0515,2025-08-20,CUST136,North,Delhi,Laptop,Electronics,7.0,650,0.0,4550.0,0.0,4550.0,Aug,8
ORD0516,2025-02-04,CUST104,West,Mumbai,Headphones,Accessories,7.0,80,0.1,560.0,56.0,504.0,Feb,2
ORD0517,2025-12-24,CUST075,South,Chennai,Laptop,Electronics,6.0,650,0.05,3900.0,195.0,3705.0,Dec,12
ORD0518,2025-06-22,CUST034,West,Ahmedabad,Keyboard,Accessories,6.0,45,0.1,270.0,27.0,243.0,Jun,6
ORD0519,2025-03-07,CUST145,North,Jaipur,Headphones,Accessories,3.0,80,0.1,240.0,24.0,216.0,Mar,3
ORD0520,2025-01-13,CUST111,South,Chennai,Monitor,Electronics,4.0,220,0.0,880.0,0.0,880.0,Jan,1
ORD0521,2025-04-30,CUST126,South,Hyderabad,Mouse,Accessories,3.0,25,0.1,75.0,7.5,67.5,Apr,4
ORD0522,2025-11-17,CUST145,South,Bengaluru,Keyboard,Accessories,7.0,45,0.05,315.0,15.75,299.25,Nov,11
ORD0523,2025-02-22,CUST019,South,Bengaluru,Laptop,Electronics,5.0,650,0.05,3250.0,162.5,3087.5,Feb,2
ORD0524,2025-01-23,CUST032,North,Chandigarh,Laptop,Electronics,7.0,650,0.1,4550.0,455.0,4095.0,Jan,1
ORD0525,2025-02-21,CUST148,South,Chennai,Printer,Office Equipment,4.0,180,0.05,720.0,36.0,684.0,Feb,2
ORD0526,2025-02-22,CUST079,South,Chennai,Monitor,Electronics,4.0,220,0.0,880.0,0.0,880.0,Feb,2
ORD0527,2025-09-21,CUST012,South,Hyderabad,Printer,Office Equipment,4.0,180,0.0,720.0,0.0,720.0,Sep,9
ORD0528,2025-03-16,CUST105,South,Chennai,Printer,Office Equipment,8.0,180,0.05,1440.0,72.0,1368.0,Mar,3
ORD0529,2025-12-15,CUST018,North,Jaipur,Mouse,Accessories,1.0,25,0.0,25.0,0.0,25.0,Dec,12
ORD0530,2025-09-21,CUST134,South,Bengaluru,Printer,Office Equipment,7.0,180,0.05,1260.0,63.0,1197.0,Sep,9
ORD0531,2025-05-19,CUST121,West,Mumbai,Headphones,Accessories,8.0,80,0.0,640.0,0.0,640.0,May,5
ORD0532,2025-04-10,CUST082,East,Patna,Laptop,Electronics,1.0,650,0.1,650.0,65.0,585.0,Apr,4
ORD0533,2025-02-25,CUST145,North,Jaipur,Keyboard,Accessories,1.0,45,0.05,45.0,2.25,42.75,Feb,2
ORD0534,2025-08-05,CUST120,East,Bhubaneswar,Monitor,Electronics,5.0,220,0.05,1100.0,55.0,1045.0,Aug,8
ORD0535,2025-01-13,CUST101,East,Patna,Monitor,Electronics,5.0,220,0.1,1100.0,110.0,990.0,Jan,1
ORD0536,2025-10-08,CUST094,West,Ahmedabad,Laptop,Electronics,1.0,650,0.1,650.0,65.0,585.0,Oct,10
ORD0537,2025-10-25,CUST145,North,Jaipur,Laptop,Electronics,3.0,650,0.05,1950.0,97.5,1852.5,Oct,10
ORD0538,2025-12-21,CUST047,South,Hyderabad,Headphones,Accessories,4.0,80,0.1,320.0,32.0,288.0,Dec,12
ORD0539,2025-01-13,CUST141,West,Pune,Monitor,Electronics,3.0,220,0.05,660.0,33.0,627.0,Jan,1
ORD0540,2025-06-15,CUST054,East,Bhubaneswar,Mouse,Accessories,8.0,25,0.05,200.0,10.0,190.0,Jun,6
ORD0541,2025-06-11,CUST137,North,Delhi,Printer,Office Equipment,7.0,180,0.05,1260.0,63.0,1197.0,Jun,6
ORD0542,2025-05-29,CUST028,South,Hyderabad,Mouse,Accessories,4.0,25,0.15,100.0,15.0,85.0,May,5
ORD0543,2025-08-23,CUST013,South,Bengaluru,Printer,Office Equipment,4.0,180,0.0,720.0,0.0,720.0,Aug,8
ORD0544,2025-02-13,CUST047,North,Chandigarh,Laptop,Electronics,6.0,650,0.05,3900.0,195.0,3705.0,Feb,2
ORD0545,2025-10-07,CUST002,South,Chennai,Headphones,Accessories,5.0,80,0.05,400.0,20.0,380.0,Oct,10
ORD0546,2025-04-21,CUST102,North,Chandigarh,Printer,Office Equipment,2.0,180,0.0,360.0,0.0,360.0,Apr,4
ORD0547,2025-06-20,CUST122,West,Pune,Laptop,Electronics,4.0,650,0.0,2600.0,0.0,2600.0,Jun,6
ORD0548,2025-06-05,CUST016,South,Chennai,Mouse,Accessories,1.0,25,0.0,25.0,0.0,25.0,Jun,6
ORD0549,2025-06-30,CUST134,West,Pune,Laptop,Electronics,4.0,650,0.0,2600.0,0.0,2600.0,Jun,6
ORD0550,2025-09-01,CUST057,North,Delhi,Headphones,Accessories,7.0,80,0.05,560.0,28.0,532.0,Sep,9
ORD0551,2025-05-15,CUST111,West,Ahmedabad,Printer,Office Equipment,5.0,180,0.05,900.0,45.0,855.0,May,5
ORD0552,2025-08-05,CUST045,North,Jaipur,Keyboard,Accessories,8.0,45,0.1,360.0,36.0,324.0,Aug,8
ORD0553,2025-04-08,CUST079,East,Patna,Printer,Office Equipment,5.0,180,0.0,900.0,0.0,900.0,Apr,4
ORD0554,2025-04-29,CUST133,East,Bhubaneswar,Mouse,Accessories,4.0,25,0.15,100.0,15.0,85.0,Apr,4
ORD0555,2025-10-05,CUST017,South,Hyderabad,Mouse,Accessories,7.0,25,0.05,175.0,8.75,166.25,Oct,10
ORD0556,2025-01-25,CUST138,South,Hyderabad,Keyboard,Accessories,2.0,45,0.1,90.0,9.0,81.0,Jan,1
ORD0557,2025-12-26,CUST068,North,Jaipur,Keyboard,Accessories,3.0,45,0.15,135.0,20.25,114.75,Dec,12
ORD0558,2025-02-21,CUST102,East,Patna,Mouse,Accessories,1.0,25,0.0,25.0,0.0,25.0,Feb,2
ORD0559,2025-06-23,CUST026,West,Mumbai,Printer,Office Equipment,7.0,180,0.0,1260.0,0.0,1260.0,Jun,6
ORD0560,2025-09-05,CUST054,South,Bengaluru,Laptop,Electronics,4.0,650,0.05,2600.0,130.0,2470.0,Sep,9
ORD0561,2025-08-12,CUST061,South,Chennai,Laptop,Electronics,3.0,650,0.1,1950.0,195.0,1755.0,Aug,8
ORD0562,2025-03-03,CUST086,North,Chandigarh,Monitor,Electronics,5.0,220,0.05,1100.0,55.0,1045.0,Mar,3
ORD0563,2025-08-11,CUST003,South,Chennai,Printer,Office Equipment,2.0,180,0.0,360.0,0.0,360.0,Aug,8
ORD0564,2025-08-23,CUST108,South,Bengaluru,Printer,Office Equipment,8.0,180,0.0,1440.0,0.0,1440.0,Aug,8
ORD0565,2025-12-17,CUST070,North,Jaipur,Laptop,Electronics,5.0,650,0.05,3250.0,162.5,3087.5,Dec,12
ORD0566,2025-11-16,CUST090,West,Ahmedabad,Laptop,Electronics,4.0,650,0.15,2600.0,390.0,2210.0,Nov,11
ORD0567,2025-01-19,CUST055,North,Jaipur,Printer,Office Equipment,5.0,180,0.05,900.0,45.0,855.0,Jan,1
ORD0568,2025-04-18,CUST115,South,Chennai,Printer,Office Equipment,2.0,180,0.0,360.0,0.0,360.0,Apr,4
ORD0569,2025-10-26,CUST080,East,Kolkata,Headphones,Accessories,2.0,80,0.1,160.0,16.0,144.0,Oct,10
ORD0570,2025-01-08,CUST096,South,Hyderabad,Monitor,Electronics,8.0,220,0.0,1760.0,0.0,1760.0,Jan,1
ORD0571,2025-03-22,CUST084,East,Bhubaneswar,Mouse,Accessories,1.0,25,0.05,25.0,1.25,23.75,Mar,3
ORD0572,2025-03-15,CUST036,South,Bengaluru,Monitor,Electronics,6.0,220,0.05,1320.0,66.0,1254.0,Mar,3
ORD0573,2025-08-04,CUST104,West,Pune,Headphones,Accessories,7.0,80,0.05,560.0,28.0,532.0,Aug,8
ORD0574,2025-12-15,CUST108,East,Patna,Monitor,Electronics,6.0,220,0.05,1320.0,66.0,1254.0,Dec,12
ORD0575,2025-09-05,CUST034,North,Chandigarh,Headphones,Accessories,4.0,80,0.0,320.0,0.0,320.0,Sep,9
ORD0576,2025-11-19,CUST148,North,Delhi,Keyboard,Accessories,5.0,45,0.05,225.0,11.25,213.75,Nov,11
ORD0577,2025-04-01,CUST090,South,Hyderabad,Headphones,Accessories,3.0,80,0.15,240.0,36.0,204.0,Apr,4
ORD0578,2025-06-30,CUST091,North,Chandigarh,Printer,Office Equipment,5.0,180,0.0,900.0,0.0,900.0,Jun,6
ORD0579,2025-06-03,CUST109,West,Mumbai,Monitor,Electronics,2.0,220,0.15,440.0,66.0,374.0,Jun,6
ORD0580,2025-02-10,CUST105,West,Ahmedabad,Mouse,Accessories,2.0,25,0.1,50.0,5.0,45.0,Feb,2
ORD0581,2025-08-25,CUST068,South,Bengaluru,Headphones,Accessories,1.0,80,0.0,80.0,0.0,80.0,Aug,8
ORD0582,2025-04-09,CUST076,West,Ahmedabad,Headphones,Accessories,8.0,80,0.05,640.0,32.0,608.0,Apr,4
ORD0583,2025-10-30,CUST071,East,Patna,Monitor,Electronics,5.0,220,0.05,1100.0,55.0,1045.0,Oct,10
ORD0584,2025-10-06,CUST106,West,Mumbai,Monitor,Electronics,5.0,220,0.1,1100.0,110.0,990.0,Oct,10
ORD0585,2025-02-10,CUST112,East,Bhubaneswar,Mouse,Accessories,4.0,25,0.0,100.0,0.0,100.0,Feb,2
ORD0586,2025-11-20,CUST122,West,Ahmedabad,Keyboard,Accessories,6.0,45,0.0,270.0,0.0,270.0,Nov,11
ORD0587,2025-10-10,CUST040,North,Delhi,Keyboard,Accessories,3.0,45,0.0,135.0,0.0,135.0,Oct,10
ORD0588,2025-01-04,CUST067,West,Pune,Headphones,Accessories,5.0,80,0.1,400.0,40.0,360.0,Jan,1
ORD0589,2025-04-26,CUST023,North,Delhi,Monitor,Electronics,7.0,220,0.0,1540.0,0.0,1540.0,Apr,4
ORD0590,2025-06-18,CUST057,North,Jaipur,Headphones,Accessories,6.0,80,0.05,480.0,24.0,456.0,Jun,6
ORD0591,2025-05-18,CUST135,North,Chandigarh,Headphones,Accessories,6.0,80,0.0,480.0,0.0,480.0,May,5
ORD0592,2025-06-28,CUST086,North,Delhi,Printer,Office Equipment,4.0,180,0.0,720.0,0.0,720.0,Jun,6
ORD0593,2025-08-27,CUST141,West,Pune,Mouse,Accessories,3.0,25,0.1,75.0,7.5,67.5,Aug,8
ORD0594,2025-04-22,CUST126,South,Chennai,Monitor,Electronics,6.0,220,0.1,1320.0,132.0,1188.0,Apr,4
ORD0595,2025-01-22,CUST054,East,Bhubaneswar,Keyboard,Accessories,4.0,45,0.15,180.0,27.0,153.0,Jan,1
ORD0596,2025-10-14,CUST032,West,Mumbai,Headphones,Accessories,8.0,80,0.0,640.0,0.0,640.0,Oct,10
ORD0597,2025-05-19,CUST010,South,Hyderabad,Keyboard,Accessories,6.0,45,0.05,270.0,13.5,256.5,May,5
ORD0598,2025-04-21,CUST123,North,Delhi,Printer,Office Equipment,4.0,180,0.15,720.0,108.0,612.0,Apr,4
ORD0599,2025-08-05,CUST051,North,Chandigarh,Headphones,Accessories,1.0,80,0.05,80.0,4.0,76.0,Aug,8
ORD0600,2025-04-14,CUST015,North,Delhi,Mouse,Accessories,7.0,25,0.1,175.0,17.5,157.5,Apr,4
